sell_price,bedrooms_num,bathrooms_num,house_area,park_area,floors,score,structure_area,basement_area,bulid_year,fix_year,latitude,longitude,sell_year,sell_month,sell_day,house_old,fix_old
355000,2,1.75,1650,4000,1.0,7,950,700,1947,0,47.5622,-122.319,2014,6,4,67,0
565000,3,2.5,2030,217805,1.0,9,2030,0,1999,0,47.3942,-122.515,2014,9,2,15,0
200000,4,2.0,2090,6630,1.0,7,1070,1020,1974,0,47.5077,-122.26799999999999,2014,7,10,40,0
950000,3,3.25,3050,18892,1.0,8,1650,1400,1962,0,47.3881,-122.32600000000001,2014,6,20,52,0
600000,3,1.0,970,4800,1.0,6,970,0,1950,0,47.6212,-122.29799999999999,2015,1,23,65,0
865000,3,1.5,1790,7526,1.0,7,1790,0,1953,2014,47.6387,-122.20700000000001,2014,9,30,61,0
564000,2,2.0,1690,4500,1.0,8,1690,0,2004,0,47.7133,-122.031,2014,6,18,10,0
425000,4,1.75,1980,8400,1.0,7,1330,650,1968,0,47.6721,-122.152,2014,11,19,46,0
450000,2,3.0,1790,1709,2.0,7,1400,390,2001,0,47.5926,-122.296,2014,12,5,13,0
715000,3,1.0,1610,7680,1.0,6,900,710,1956,0,47.6038,-122.303,2014,8,8,58,0
327000,4,1.75,1840,5100,1.0,5,1840,0,1933,0,47.5209,-122.205,2014,8,6,81,0
850000,3,2.25,2220,3707,2.0,8,1620,600,1919,0,47.617,-122.286,2014,7,14,95,0
350000,5,1.75,2330,14322,1.0,7,1180,1150,1968,0,47.4768,-122.155,2014,6,27,46,0
650000,3,1.0,1300,8266,1.0,7,1300,0,1953,0,47.6337,-122.199,2014,8,28,61,0
446000,4,2.5,1530,8375,1.0,7,1020,510,1974,0,47.7174,-122.236,2014,8,18,40,0
670000,5,3.0,2520,13001,2.0,8,2010,510,1973,0,47.6385,-122.11399999999999,2015,4,1,42,0
410000,3,1.75,1880,8424,1.0,7,1380,500,1977,0,47.5116,-122.161,2015,3,19,38,0
430000,3,1.5,1550,5034,2.0,7,1550,0,1922,0,47.7072,-122.36,2014,8,26,92,0
405000,4,2.5,2090,6667,2.0,8,2090,0,1997,0,47.4648,-122.15,2014,11,4,17,0
424000,3,1.0,1580,13912,1.0,8,1580,0,1955,0,47.7552,-122.27600000000001,2014,10,9,59,0
249000,3,1.5,1070,5150,1.0,6,1070,0,1940,0,47.5335,-122.34899999999999,2014,8,18,74,0
252700,2,1.5,1070,9643,1.0,7,1070,0,1985,0,47.3533,-122.166,2014,5,16,29,0
900000,4,2.0,1980,7200,2.0,8,1700,280,1910,0,47.6318,-122.369,2014,8,15,104,0
306950,1,1.0,730,5005,1.0,5,730,0,1945,0,47.6992,-122.36399999999999,2014,10,9,69,0
503000,2,1.0,870,4280,1.0,6,870,0,1921,0,47.6697,-122.29,2015,3,30,94,0
205000,3,1.75,1170,8239,1.0,7,1170,0,1981,0,47.3679,-122.088,2014,7,1,33,0
324000,2,1.0,1070,6000,1.0,7,1070,0,1955,0,47.7307,-122.33200000000001,2014,9,11,59,0
358000,3,2.25,2510,12013,2.0,8,2510,0,1988,0,47.3473,-122.314,2015,1,14,27,0
171800,4,2.0,1570,9600,1.0,6,1570,0,1950,0,47.4965,-122.303,2015,1,8,65,0
315000,5,2.5,2090,4698,2.0,7,2090,0,1998,0,47.3538,-122.025,2014,6,3,16,0
260000,3,1.75,1050,5850,1.0,7,1050,0,1980,0,47.4574,-122.35799999999999,2014,5,30,34,0
284000,3,1.75,1560,21000,1.0,7,1560,0,1954,0,47.4776,-122.337,2015,3,16,61,0
550000,3,1.0,960,12527,1.0,7,960,0,1972,0,47.6891,-122.20299999999999,2015,3,16,43,0
357562,2,1.75,1210,1032,2.0,8,1210,0,2014,0,47.5522,-121.999,2014,7,8,0,0
859950,6,4.0,3180,6551,2.0,9,3180,0,2014,0,47.6236,-122.023,2014,12,9,0,0
309780,3,2.5,2242,4500,2.0,8,2242,0,2014,0,47.2583,-122.198,2014,7,2,0,0
880000,3,2.5,2870,5163,2.0,9,2870,0,2014,0,47.6935,-122.352,2014,12,17,0,0
425000,3,1.0,1240,5750,1.0,6,1240,0,1948,0,47.56399999999999,-122.398,2014,8,20,66,0
268750,4,1.0,800,8775,1.0,6,800,0,1943,0,47.48,-122.336,2014,11,22,71,0
690000,3,1.5,1760,4000,2.0,8,1760,0,1922,0,47.6401,-122.32,2014,7,2,92,0
660000,3,2.0,1770,8141,1.0,8,1770,0,1952,0,47.7232,-122.37100000000001,2015,2,13,63,0
255000,3,2.5,1610,6176,2.0,7,1610,0,1994,0,47.3657,-122.17299999999999,2014,6,5,20,0
130000,2,1.0,840,6654,1.0,7,840,0,1951,0,47.7319,-122.335,2014,10,21,63,0
391000,2,1.0,890,5423,1.0,6,890,0,1946,0,47.6966,-122.368,2014,7,23,68,0
271500,3,1.75,1995,18360,2.0,7,1995,0,1957,0,47.4129,-122.322,2014,8,21,57,0
619420,4,2.75,2450,14803,2.0,9,2450,0,1988,0,47.5261,-122.162,2014,5,21,26,0
135000,4,1.0,1460,18599,1.5,5,1460,0,1940,0,47.5006,-122.351,2015,3,13,75,0
950000,5,3.75,5330,6000,2.0,10,3570,1760,2006,0,47.5401,-122.073,2014,5,21,8,0
700000,3,1.75,2000,14733,1.0,8,2000,0,1958,0,47.6001,-122.178,2015,3,27,57,0
224500,4,1.0,1430,8355,1.5,7,1430,0,1983,0,47.3178,-122.17399999999999,2014,5,9,31,0
994000,5,3.25,4260,7861,2.0,10,4260,0,2005,0,47.611000000000004,-121.992,2014,9,18,9,0
443000,2,1.0,1130,5413,1.0,7,880,250,1939,0,47.6971,-122.315,2014,12,1,75,0
367000,4,2.5,2350,8182,2.0,8,2350,0,1997,0,47.3697,-122.10600000000001,2014,10,14,17,0
310000,2,1.5,1040,83199,1.0,7,870,170,1965,0,47.4222,-122.443,2014,11,13,49,0
160000,3,1.0,880,8976,1.0,6,880,0,1966,0,47.3056,-122.368,2015,2,26,49,0
325000,2,1.0,800,7260,1.0,7,800,0,1953,0,47.5359,-122.367,2014,7,8,61,0
459000,2,2.0,1480,804,3.0,8,1480,0,2008,0,47.602,-122.30799999999999,2014,7,22,6,0
460000,3,1.75,1660,9900,2.0,8,1660,0,1978,0,47.6704,-122.184,2014,10,27,36,0
817000,3,1.5,2310,3360,1.5,8,1790,520,1926,0,47.6431,-122.359,2014,10,28,88,0
680000,3,1.75,1660,5750,1.0,7,1080,580,1909,0,47.5843,-122.385,2015,3,19,106,0
285000,4,2.25,1960,10400,1.0,8,1220,740,1985,0,47.3199,-122.39200000000001,2014,12,23,29,0
673000,3,2.75,2830,3496,2.0,8,2830,0,2012,0,47.5606,-122.01100000000001,2014,7,8,2,0
435000,5,2.0,1840,9240,1.0,7,1540,300,1942,1958,47.7308,-122.34,2014,5,5,72,56
775000,3,3.5,2690,104544,2.0,8,2690,0,1948,1990,47.7717,-122.11200000000001,2014,10,23,66,24
272000,2,1.0,670,6300,1.0,6,670,0,1942,0,47.5145,-122.374,2015,1,13,73,0
171500,3,1.0,1150,6480,1.5,5,1150,0,1946,0,47.2642,-122.258,2015,5,1,69,0
392000,3,1.0,1230,9600,1.0,7,1230,0,1952,0,47.5553,-122.288,2015,1,6,63,0
365000,2,1.5,790,1123,2.0,8,700,90,2003,0,47.651,-122.368,2014,11,3,11,0
355000,3,2.25,1445,1087,2.0,7,1300,145,2005,0,47.5339,-122.06700000000001,2014,9,4,9,0
550000,3,2.5,2360,4080,2.0,7,2360,0,2003,0,47.6825,-122.038,2014,9,24,11,0
640000,4,2.5,2260,5172,2.0,9,2260,0,2004,0,47.7047,-122.12799999999999,2014,11,21,10,0
465000,3,2.25,1840,5752,2.0,7,1840,0,2003,0,47.7042,-122.18700000000001,2014,5,28,11,0
441750,2,1.5,1020,1060,3.0,8,1020,0,2008,0,47.6801,-122.348,2014,5,8,6,0
528000,4,1.75,1860,9750,1.0,7,1460,400,1969,0,47.7097,-122.20200000000001,2015,4,1,46,0
265000,3,2.5,1410,2500,2.0,7,1410,0,2006,0,47.5132,-122.35799999999999,2014,9,8,8,0
425000,3,1.5,1390,9680,1.0,7,1390,0,1956,0,47.63399999999999,-122.125,2014,8,26,58,0
270000,2,1.0,1040,5700,1.0,6,1040,0,1922,0,47.519,-122.26,2014,11,13,92,0
400000,4,2.5,3130,5240,2.0,8,3130,0,2004,0,47.3446,-122.042,2015,3,20,11,0
252350,3,2.0,1650,7352,1.0,7,1160,490,1979,0,47.4612,-122.169,2014,5,15,35,0
289500,3,2.25,2120,3400,2.0,7,2120,0,2002,0,47.3364,-122.17,2015,2,20,13,0
865000,3,1.5,1530,10827,1.0,8,1530,0,1955,0,47.6354,-122.234,2014,11,18,59,0
262000,4,1.5,1840,9009,2.0,7,1840,0,1965,0,47.406000000000006,-122.318,2015,1,12,50,0
425000,3,1.5,1120,6653,1.0,7,1120,0,1937,0,47.7321,-122.334,2015,4,1,78,0
340000,3,1.75,2230,10403,1.0,8,1630,600,1968,0,47.4092,-122.295,2015,1,21,47,0
525000,3,2.25,1490,9414,2.0,7,1490,0,1981,0,47.6844,-122.113,2015,5,6,34,0
420000,3,1.5,2080,5000,1.0,7,1300,780,1963,0,47.5322,-122.29,2015,2,24,52,0
320000,3,2.0,1250,8636,1.0,7,1250,0,1968,0,47.5066,-122.15899999999999,2015,1,12,47,0
279000,4,2.5,2009,4800,2.0,8,2009,0,2012,0,47.2586,-122.2,2014,12,9,2,0
530000,4,2.5,2950,4836,2.0,7,2950,0,2006,0,47.479,-122.12899999999999,2015,4,9,9,0
453000,4,2.5,2502,8306,2.0,9,2502,0,2013,0,47.2953,-122.265,2015,3,20,2,0
314000,5,2.75,2210,13500,1.0,7,1460,750,1963,0,47.4468,-122.28200000000001,2014,11,13,51,0
1950000,3,2.5,2510,12779,1.5,10,2510,0,1968,0,47.6982,-122.23100000000001,2014,10,14,46,0
580000,3,2.5,1740,1280,3.0,8,1740,0,2008,0,47.589,-122.387,2015,4,13,7,0
360000,3,1.75,1950,7260,1.0,8,1520,430,1957,0,47.7187,-122.33,2015,2,6,58,0
437500,3,1.0,1630,16393,1.0,7,1630,0,1969,0,47.6576,-122.186,2014,11,25,45,0
306500,3,2.5,1970,6291,2.0,7,1970,0,1998,0,47.3627,-122.073,2015,4,29,17,0
625000,3,1.75,2210,16200,1.0,8,1390,820,1958,0,47.5924,-122.175,2014,6,9,56,0
590000,3,2.5,2520,10223,2.0,10,2520,0,1988,0,47.631,-122.042,2014,9,17,26,0
940000,3,1.0,1220,8119,1.0,7,1220,0,1955,0,47.6328,-122.236,2015,2,10,60,0
235000,4,1.5,1690,11054,1.0,5,1690,0,1930,0,47.4667,-122.215,2014,11,5,84,0
285000,4,2.5,2360,7350,1.0,7,1440,920,1965,0,47.3417,-122.277,2014,8,21,49,0
1360000,4,3.5,4120,12626,2.0,11,3970,150,2014,0,47.7089,-122.245,2015,3,23,1,0
411000,3,1.75,1490,9844,1.0,7,1190,300,1959,0,47.7626,-122.29700000000001,2014,7,23,55,0
475000,5,2.5,2010,3600,1.5,6,1510,500,1912,0,47.6522,-122.366,2014,8,15,102,0
663000,3,2.5,1910,5125,2.0,9,1910,0,2006,0,47.5481,-121.995,2014,11,12,8,0
954500,3,2.25,2440,9689,1.0,8,1830,610,1974,0,47.6141,-122.111,2015,4,8,41,0
230000,3,1.5,1500,11616,1.0,7,1100,400,1980,0,47.4062,-122.17399999999999,2014,11,17,34,0
781000,3,1.75,1940,8729,1.0,8,1460,480,1960,0,47.7027,-122.28200000000001,2015,3,30,55,0
373000,4,1.75,1590,7920,2.0,7,1590,0,1960,0,47.7456,-122.336,2014,7,7,54,0
988000,4,3.0,4040,19700,2.0,11,4040,0,1987,0,47.7205,-122.12700000000001,2014,9,8,27,0
390000,4,1.75,2690,46609,1.5,7,2690,0,1940,0,47.4951,-122.352,2014,11,21,74,0
506000,3,2.5,2100,213008,1.0,8,2100,0,1990,0,47.2984,-122.14399999999999,2014,8,5,24,0
700000,3,2.5,3110,11727,2.0,9,3110,0,2002,0,47.5445,-121.87100000000001,2015,1,16,13,0
1150000,3,1.75,1760,6788,2.0,7,1760,0,1940,1960,47.7336,-122.28399999999999,2015,1,14,75,55
240000,3,2.0,1300,5000,1.0,7,1300,0,1983,0,47.3837,-122.304,2014,9,15,31,0
449500,4,2.0,2430,199940,1.0,8,1310,1120,1961,0,47.4116,-122.029,2014,10,9,53,0
485000,4,2.75,2790,7803,2.0,8,2790,0,2013,0,47.4823,-121.772,2014,7,24,1,0
263000,4,2.75,1830,7315,1.0,7,1250,580,1979,0,47.2989,-122.38,2014,10,2,35,0
510000,4,2.5,2430,5203,2.0,8,2430,0,2003,0,47.7402,-122.31700000000001,2014,5,7,11,0
780000,3,2.75,2910,3094,2.0,7,2010,900,1939,0,47.7071,-122.27600000000001,2015,5,4,76,0
507000,3,2.25,1810,8158,1.0,8,1450,360,1984,0,47.6258,-122.038,2014,8,14,30,0
245000,3,2.5,1600,4271,2.0,7,1600,0,2003,0,47.386,-122.036,2015,4,6,12,0
490000,2,1.0,990,5000,1.0,7,990,0,1941,0,47.5666,-122.40299999999999,2014,10,25,73,0
400000,2,2.0,1520,5010,1.0,7,1520,0,1999,0,47.6948,-122.36399999999999,2014,10,10,15,0
280000,2,1.75,1610,158558,1.5,6,1610,0,1948,0,47.5319,-121.84,2014,6,9,66,0
525000,3,1.75,1600,9579,1.0,8,1180,420,1977,0,47.7662,-122.15899999999999,2015,4,18,38,0
550000,3,2.5,2140,10136,1.0,8,1320,820,1958,0,47.5602,-122.184,2015,1,25,57,0
279950,5,1.75,2150,7171,1.0,7,1460,690,1970,0,47.3952,-122.176,2014,6,18,44,0
809950,4,2.5,3280,6181,2.0,10,3280,0,2001,0,47.6484,-122.081,2014,6,11,13,0
250000,3,1.0,1060,52272,1.0,7,1060,0,1960,0,47.36,-122.178,2014,12,1,54,0
570000,3,2.5,1910,4941,2.0,8,1910,0,1999,0,47.5989,-122.016,2015,5,5,16,0
245000,2,1.75,1220,8382,1.0,6,1220,0,1942,0,47.5033,-122.359,2015,2,19,73,0
205000,2,1.0,900,4397,1.0,6,900,0,1918,0,47.4851,-122.205,2014,7,26,96,0
899000,4,2.5,2580,3943,2.0,8,2580,0,2013,0,47.6853,-122.21,2014,7,23,1,0
320000,3,1.75,1790,66250,1.5,7,1790,0,2003,0,47.7179,-121.40299999999999,2015,4,17,12,0
525000,4,1.75,1650,8560,1.0,8,1650,0,1970,0,47.6652,-122.146,2014,9,18,44,0
624950,3,2.5,2060,4730,2.0,8,2060,0,1994,0,47.6874,-122.178,2015,4,9,21,0
625000,4,3.0,2190,12825,1.0,9,1520,670,1989,0,47.7107,-122.229,2014,8,23,25,0
510000,3,2.5,1830,8133,1.0,8,1390,440,1996,0,47.7478,-122.24700000000001,2015,4,30,19,0
329900,2,2.5,980,1021,3.0,8,980,0,2008,0,47.6844,-122.387,2014,10,14,6,0
309500,3,1.5,1340,13560,1.0,7,1340,0,1968,0,47.74100000000001,-122.234,2014,8,5,46,0
249950,3,1.75,1120,15210,1.0,7,1120,0,1976,0,47.3659,-122.113,2015,2,11,39,0
900000,4,3.5,3070,4440,2.0,9,2030,1040,1922,2007,47.5732,-122.411,2015,3,5,93,8
495000,4,2.5,2400,11640,1.0,8,1800,600,1968,0,47.4485,-122.139,2015,5,12,47,0
390000,3,1.75,2200,8036,1.0,7,1270,930,1978,0,47.7763,-122.209,2014,11,4,36,0
455000,3,2.5,1870,7344,1.0,8,1470,400,1980,0,47.7265,-122.206,2014,5,15,34,0
246500,3,1.5,1170,11530,1.0,7,1170,0,1960,0,47.4211,-122.29,2015,3,19,55,0
899000,4,2.5,4080,10295,2.0,10,4080,0,1998,0,47.5933,-121.98200000000001,2015,4,9,17,0
279000,3,1.5,1280,16738,1.5,5,1280,0,1932,0,47.3895,-122.023,2014,10,15,82,0
372500,3,1.75,1550,12956,1.0,7,1210,340,1988,0,47.4711,-121.75200000000001,2014,10,24,26,0
559000,3,1.5,2070,5386,1.0,7,1140,930,1948,0,47.6896,-122.374,2014,6,9,66,0
856500,4,2.5,3290,8147,2.0,10,3290,0,2003,0,47.7048,-122.10700000000001,2014,7,15,11,0
838000,4,2.5,2560,7210,2.0,9,2560,0,2006,0,47.5535,-122.395,2015,4,16,9,0
254950,3,2.5,1794,4769,2.0,7,1794,0,2005,0,47.3052,-122.28299999999999,2014,9,22,9,0
539000,3,2.0,1800,43995,2.0,8,1800,0,1988,0,47.7585,-122.022,2015,3,12,27,0
460000,3,2.25,1530,1840,2.0,8,1240,290,2008,0,47.586999999999996,-122.301,2015,4,7,7,0
685000,5,2.5,2670,14455,2.0,9,2670,0,1958,0,47.7565,-122.28399999999999,2014,7,24,56,0
427874,3,3.0,2340,5002,2.0,8,2340,0,2013,0,47.4831,-121.773,2014,6,3,1,0
520000,4,2.75,2020,7357,1.0,7,1350,670,1986,0,47.7145,-122.225,2015,3,20,29,0
280000,2,1.0,880,5750,1.0,6,880,0,1939,0,47.5642,-122.37899999999999,2014,11,6,75,0
283500,4,2.25,2100,8050,2.0,8,2100,0,1978,0,47.4391,-122.193,2014,8,12,36,0
443000,2,1.0,1220,10170,1.0,7,980,240,1948,0,47.7297,-122.32700000000001,2015,3,23,67,0
1265000,4,3.0,3130,2646,2.5,9,2290,840,1906,0,47.6272,-122.316,2015,4,22,109,0
615000,3,1.75,2360,7291,1.0,8,1360,1000,1948,0,47.5274,-122.384,2014,5,2,66,0
419000,4,2.5,2690,7947,2.0,8,2690,0,1993,0,47.4248,-122.15299999999999,2014,6,13,21,0
320000,3,1.5,1650,9380,1.0,7,1130,520,1978,0,47.4525,-122.162,2014,6,4,36,0
269500,3,1.75,1840,7412,1.0,7,1240,600,1976,0,47.3933,-122.18799999999999,2014,6,23,38,0
1699990,4,3.75,3320,8234,2.0,10,3320,0,2014,0,47.5963,-122.2,2014,10,29,0,0
815000,6,3.0,2860,17853,1.0,8,1430,1430,1962,2015,47.54600000000001,-122.175,2015,3,27,53,0
670000,3,2.5,1800,4763,2.0,7,1240,560,1985,0,47.646,-122.36200000000001,2014,10,20,29,0
589900,4,4.5,3870,35889,2.0,10,2530,1340,2001,0,47.4677,-122.01,2014,6,10,13,0
370000,3,1.75,1620,37913,2.0,7,1620,0,1953,1975,47.2875,-122.289,2014,10,28,61,39
350000,4,2.25,1780,10416,1.0,7,1060,720,1963,0,47.4414,-122.189,2015,5,5,52,0
810000,3,1.5,1520,9041,1.0,7,1520,0,1954,0,47.6158,-122.213,2014,7,3,60,0
670000,4,2.5,2850,25993,2.0,9,2850,0,1989,0,47.5318,-122.17,2015,4,29,26,0
650000,4,2.5,2210,4861,2.0,9,2210,0,2013,0,47.6959,-122.36399999999999,2014,5,13,1,0
3800000,5,5.5,7050,42840,1.0,13,4320,2730,1978,0,47.6229,-122.22,2014,7,1,36,0
216000,2,1.0,860,9000,1.0,6,860,0,1942,0,47.4801,-122.315,2014,8,26,72,0
390000,5,1.75,2290,7900,1.0,7,1190,1100,1965,0,47.7577,-122.35799999999999,2014,11,6,49,0
452000,3,2.5,1690,4000,2.0,7,1690,0,2004,0,47.6788,-122.03399999999999,2014,11,23,10,0
324950,4,2.5,2110,4178,2.0,7,2110,0,2013,0,47.3612,-122.081,2015,3,6,2,0
560000,3,2.5,2430,5128,1.0,8,1270,1160,1978,0,47.5198,-122.389,2014,11,24,36,0
286000,2,1.5,1010,825,3.0,7,1010,0,2007,0,47.7124,-122.301,2015,2,20,8,0
354000,2,1.0,1390,7740,1.0,6,1390,0,1925,0,47.5232,-122.37100000000001,2014,10,3,89,0
968000,5,2.5,2900,9799,1.0,8,1450,1450,1959,0,47.6255,-122.208,2014,7,17,55,0
620000,3,2.25,2190,45738,1.0,8,2190,0,1990,0,47.7108,-122.12,2014,7,22,24,0
297000,3,2.5,1940,14952,2.0,8,1940,0,1994,0,47.3777,-122.165,2014,11,12,20,0
624800,3,2.0,2250,14274,1.0,8,1500,750,1964,0,47.5762,-122.21700000000001,2014,7,9,50,0
563500,4,2.5,2190,4944,2.0,8,2190,0,1999,0,47.5341,-121.866,2015,3,3,16,0
476000,3,1.75,1650,9600,1.0,7,1650,0,1977,0,47.5779,-122.044,2014,7,14,37,0
330000,2,1.0,700,4000,1.0,6,700,0,1943,0,47.5487,-122.391,2014,10,13,71,0
458000,4,3.0,3280,62726,1.5,7,3280,0,1979,0,47.7509,-122.056,2014,12,12,35,0
650000,4,2.5,2820,15000,2.0,9,2820,0,1985,0,47.7255,-122.101,2014,9,25,29,0
202000,2,1.0,740,6550,1.0,5,740,0,1946,0,47.4807,-122.33200000000001,2015,4,6,69,0
557000,4,2.5,2840,4500,2.0,8,2840,0,2012,0,47.7678,-122.23700000000001,2014,5,9,2,0
772500,5,2.75,3890,9130,2.0,9,3890,0,2004,0,47.5407,-121.86,2014,9,2,10,0
928950,4,3.75,3280,6000,2.0,9,3280,0,2014,0,47.553999999999995,-122.19,2015,1,9,1,0
1080000,3,3.0,4910,43560,2.0,10,4000,910,1989,0,47.5911,-122.131,2014,6,20,25,0
799000,4,3.0,2580,209523,2.0,8,2580,0,1984,0,47.6932,-122.006,2014,5,28,30,0
407000,2,1.0,740,6380,1.0,6,740,0,1912,0,47.6929,-122.318,2014,9,25,102,0
350000,4,2.25,2190,3850,2.0,7,2190,0,2006,0,47.4854,-122.16,2014,12,1,8,0
261950,3,2.5,1880,5000,2.0,7,1880,0,2010,0,47.3359,-122.054,2014,12,9,4,0
959750,4,3.0,3060,50002,1.0,8,2460,600,1957,0,47.6205,-122.096,2014,11,10,57,0
610000,4,2.5,2980,5896,2.0,8,2980,0,2001,0,47.6872,-122.036,2015,3,10,14,0
596500,4,2.25,1770,8505,2.0,8,1770,0,1986,0,47.6904,-122.102,2015,1,7,29,0
707500,3,1.0,1500,2555,2.0,7,1500,0,1910,0,47.626999999999995,-122.353,2015,3,20,105,0
295500,3,1.75,1330,10523,1.0,7,1000,330,1981,0,47.4605,-122.206,2014,7,30,33,0
285000,2,1.0,800,6240,1.0,6,800,0,1954,0,47.7257,-122.296,2014,5,28,60,0
645000,3,2.25,1640,1023,3.0,8,1640,0,2014,0,47.6636,-122.319,2015,3,16,1,0
955990,5,3.25,3830,6507,2.0,9,3830,0,2014,0,47.6843,-122.016,2014,10,20,0,0
765000,4,1.0,2520,5500,1.5,8,1820,700,1912,0,47.5785,-122.292,2014,9,15,102,0
445000,4,2.5,2170,5257,2.0,7,2170,0,1989,0,47.6999,-122.305,2014,9,11,25,0
220000,4,2.5,2160,8005,2.0,7,2160,0,1993,0,47.2668,-122.23100000000001,2014,5,21,21,0
475000,5,2.5,2340,7200,1.0,7,1300,1040,1975,0,47.7206,-122.211,2014,10,9,39,0
950000,3,3.0,3610,17483,2.0,8,3610,0,1954,0,47.4852,-122.35700000000001,2015,4,22,61,0
221000,3,1.0,910,8789,1.0,7,910,0,1966,0,47.4345,-122.32600000000001,2014,6,27,48,0
380000,3,3.25,2090,51212,1.0,8,1510,580,1989,0,47.3097,-122.09899999999999,2015,4,11,26,0
1020000,5,3.5,4180,17841,2.0,10,3160,1020,1990,0,47.5618,-122.037,2014,9,8,24,0
680000,4,2.5,3030,13068,2.0,9,3030,0,1978,0,47.6313,-122.17200000000001,2014,9,26,36,0
190000,3,1.75,1270,7875,1.0,7,1270,0,1980,0,47.3696,-122.17,2015,3,9,35,0
399000,4,2.5,2100,7355,1.0,7,2100,0,1969,0,47.5078,-122.161,2015,3,18,46,0
665000,3,1.0,1260,24550,1.5,7,1260,0,1937,0,47.5442,-122.396,2014,9,19,77,0
405000,3,1.75,2390,6000,1.0,6,1240,1150,1908,0,47.5362,-122.26799999999999,2015,5,5,107,0
902500,3,3.5,3240,23522,2.0,10,2130,1110,1992,0,47.3388,-122.03299999999999,2015,4,2,23,0
724950,4,1.75,1960,4340,1.0,8,980,980,1912,0,47.6847,-122.37,2015,3,24,103,0
1380000,5,4.25,4050,18827,1.0,10,2150,1900,1979,0,47.5323,-122.23700000000001,2015,5,12,36,0
1565000,5,4.5,5220,67319,2.0,11,5220,0,2001,0,47.7666,-122.12799999999999,2014,11,18,13,0
660000,3,2.25,1700,12615,1.0,7,1300,400,1990,0,47.6965,-122.197,2015,3,18,25,0
623000,4,2.5,2980,9235,1.0,8,1690,1290,1977,0,47.5513,-122.162,2014,9,16,37,0
299995,3,2.5,1970,7500,2.0,8,1970,0,1988,0,47.2658,-122.21799999999999,2014,6,12,26,0
359000,4,2.5,2575,4725,2.0,8,2575,0,2011,0,47.3058,-122.277,2014,8,8,3,0
529950,3,2.25,1240,1250,3.0,8,1240,0,2014,0,47.6748,-122.37700000000001,2014,12,4,0,0
1240000,5,4.0,4410,14380,2.0,11,4410,0,2006,0,47.6463,-122.12100000000001,2014,6,12,8,0
558000,4,3.25,3160,8876,2.0,9,2460,700,1997,0,47.5153,-122.178,2015,3,9,18,0
270000,3,2.5,1770,7336,2.0,7,1770,0,1996,0,47.3639,-122.185,2014,12,2,18,0
315000,4,3.0,2210,4191,2.0,7,2210,0,2004,0,47.2959,-122.225,2015,4,9,11,0
285000,3,2.0,1460,6377,1.0,7,1460,0,1995,0,47.3679,-122.02,2014,6,25,19,0
229950,4,1.5,1570,6717,1.0,6,1570,0,1911,0,47.306999999999995,-122.21700000000001,2014,12,18,103,0
345000,3,2.0,1610,15005,1.0,7,1610,0,1986,0,47.6886,-121.911,2014,6,29,28,0
509900,3,2.5,1790,2700,2.0,8,1790,0,2010,0,47.56399999999999,-122.09299999999999,2014,5,5,4,0
275000,3,1.0,1000,8018,1.0,7,1000,0,1969,0,47.7285,-122.198,2014,7,22,45,0
235000,3,1.0,1430,15246,1.0,7,980,450,1961,0,47.4075,-122.214,2015,1,15,54,0
369500,3,1.0,1200,9194,1.0,7,1200,0,1952,0,47.7362,-122.319,2015,4,6,63,0
1250000,5,2.75,2960,28300,1.0,9,2160,800,1959,0,47.7606,-122.37,2014,10,22,55,0
390000,4,1.75,2020,9750,1.0,7,1100,920,1975,0,47.6192,-122.055,2014,8,18,39,0
350000,4,2.75,3390,16153,1.0,7,1970,1420,1961,0,47.3954,-122.184,2014,10,3,53,0
590000,4,2.75,2160,4205,1.0,7,1080,1080,1969,0,47.7081,-122.27600000000001,2014,7,25,45,0
205000,3,1.0,1010,8800,1.0,7,1010,0,1968,0,47.2761,-122.208,2014,9,9,46,0
499950,3,2.5,2370,12753,2.0,7,2370,0,2001,0,47.7359,-121.984,2014,6,5,13,0
482000,4,2.75,3010,15750,1.0,8,1560,1450,1973,0,47.7336,-122.18299999999999,2014,8,19,41,0
715000,4,2.5,2970,5722,2.0,9,2970,0,2005,0,47.6134,-122.042,2014,12,24,9,0
335000,3,1.0,2130,3825,1.5,7,2130,0,1917,0,47.5506,-122.281,2014,9,23,97,0
278000,3,1.0,1230,9440,1.0,7,1230,0,1978,0,47.4657,-121.74700000000001,2015,4,14,37,0
200000,4,1.0,1020,42966,1.5,6,1020,0,1922,0,47.7617,-122.11,2015,4,2,93,0
1242500,4,2.75,2680,8500,1.0,9,1480,1200,1962,0,47.5634,-122.156,2015,3,19,53,0
244000,3,2.0,1350,8587,1.0,7,1350,0,1998,0,47.2073,-122.012,2014,12,10,16,0
390000,5,2.0,2400,9537,1.0,7,1210,1190,1959,0,47.5112,-122.186,2015,5,7,56,0
665000,3,2.5,2610,35000,2.0,10,2610,0,1988,0,47.7377,-122.101,2014,6,27,26,0
674725,4,2.5,2700,10160,2.0,9,2700,0,1988,0,47.5685,-122.012,2015,5,12,27,0
1680000,5,3.5,5170,7197,3.0,11,3520,1650,1998,0,47.7561,-122.271,2014,10,1,16,0
425000,2,1.0,880,6413,1.0,7,880,0,1950,0,47.573,-122.395,2014,6,23,64,0
